Data,Label
84.57,Stressed
84.68,Stressed
84.83,Stressed
85.02,Stressed
85.23,Stressed
85.33,Stressed
85.33,Stressed
85.32,Stressed
85.25,Stressed
85.15,Stressed
85.03,Stressed
84.92,Stressed
84.88,Stressed
84.88,Stressed
84.93,Stressed
85.08,Stressed
85.17,Stressed
85.3,Stressed
85.45,Stressed
85.62,Stressed
85.75,Stressed
85.83,Stressed
85.88,Stressed
85.93,Stressed
86.05,Stressed
86.15,Stressed
86.23,Stressed
86.3,Stressed
86.37,Stressed
86.4,Stressed
86.43,Stressed
86.45,Stressed
86.43,Stressed
86.4,Stressed
86.42,Stressed
86.42,Stressed
86.45,Stressed
86.5,Stressed
86.53,Stressed
86.57,Stressed
86.6,Stressed
86.6,Stressed
86.65,Stressed
86.7,Stressed
86.75,Stressed
86.82,Stressed
86.88,Stressed
86.95,Stressed
87.02,Stressed
87.08,Stressed
87.15,Stressed
87.15,Stressed
87.15,Stressed
87.15,Stressed
